"","id","l3","rooms","bathrooms","surface_total","surface_covered","price","property_type"
"279","b3no2zrlovfCYRxuN/cIKA==","Almagro",6,3,219,214,297000,"PH"
"280","3h5ziVnzg+Gfz+xaX/iSxA==","Floresta",2,1,58,58,92000,"PH"
"281","pzffLWW3p1vez99GtDnN7A==","Recoleta",4,2,105,95,239000,"PH"
"282","NU/R2wbEpT+zXThKdBIcwQ==","Saavedra",3,1,107,65,209000,"PH"
"283","Gfo7/ntsSuDcgJIV25NWmQ==","Caballito",4,1,135,97,332000,"PH"
"284","zdntg90cV3+/5n1HoVDz1A==","Agronomía",3,1,75,57,133000,"PH"
"285","nRjvULz3IIbzHPY6hBUAWw==","Villa Devoto",5,3,197,149,479000,"PH"
"286","mDYvtq574mtYfZVDkqF5pg==","Villa Devoto",3,2,180,110,165000,"PH"
"287","e3aR1wsS3ld95gvEeKDOFg==","Villa Ortuzar",6,3,210,150,365000,"PH"
"288","637M+fj3vzkxXld+9lIgqg==","Parque Patricios",3,2,244,163,240000,"PH"
"289","SIXIlb22xqHsuBtj1hwqaw==","Villa del Parque",3,1,85,59,190000,"PH"
"290","MCuaNIGPjSo6XDfUoKiPdw==","Balvanera",3,1,68,62,135000,"Casa"
"291","W6EKkk905csIVNZY0/OuKg==","Villa Devoto",6,2,225,178,420000,"Casa"
"292","EDi+EXLlj5RliBw5htwSFQ==","Boca",4,2,170,145,236000,"Departamento"
"293","QZD9qRyD6LFtwJdu+Lu7/Q==","Boedo",2,1,36,36,93000,"Departamento"
"294","t4Y6b/nJahYsILHEXoITuQ==","Boedo",3,1,109,93,264000,"Departamento"
"295","f9KXoCuOq93fN4xxUKfLFA==","Nuñez",2,1,62,55,155000,"Departamento"
"296","LjSP21ZrSqNqCjw6WYnWpQ==","Nuñez",3,1,69,63,300000,"Departamento"
"297","eOCJRCSDoKxONQuQkRXrMA==","Retiro",5,4,223,189,790000,"Departamento"
"298","8jUuCjmoICDFxEpdS6V6ag==","Retiro",1,1,34,33,84500,"Departamento"
"299","7BHaMFC72l/ufekepPiZOg==","Almagro",2,1,36,36,69500,"Departamento"
"300","LPm7uOUPm9S6Gk/azRDrLg==","Almagro",4,1,84,84,180000,"Departamento"
"301","Rz3SliabZNPi/XwiucIugg==","Almagro",4,2,97,93,300000,"Departamento"
"302","smaCtk+jS04c/jITOIffMQ==","Almagro",1,1,36,33,102000,"Departamento"
"303","N/k8pYryZ0iz8sj8zWJNOQ==","Almagro",1,1,37,29,97800,"Departamento"
"304","U/YZ6f1iPOeOBHuJvUjq0A==","Almagro",7,3,233,233,415000,"Departamento"
"305","cHlwTFNiEh4aJ7TF3vg04w==","Almagro",2,1,30,30,73000,"Departamento"
"306","l01inDa04T4HkazpBHAEHg==","Coghlan",2,1,76,36,133000,"Departamento"
"307","cK4x3ydx80h0VtYrTivwXQ==","Palermo",1,1,43,36,145000,"Departamento"
"308","GOjPJ6OLyYVaV7WJZJQ7XQ==","Palermo",1,1,45,36,102000,"Departamento"
"309","c37bIJ/NzWOd5nszBjBqdw==","Palermo",3,1,78,78,235000,"Departamento"
"310","1FG3KeXHFRktW34YitHmGw==","Palermo",2,1,50,46,100000,"Departamento"
"311","5ami7mae1lEq7gZFBKStbg==","Palermo",3,2,106,85,370000,"Departamento"
"312","VLgd82wtB7+EfMQ788ztNw==","Barracas",2,1,56,53,132000,"Departamento"
"313","yx57Zz9LPkMi13NbPfU22A==","Barracas",3,1,54,51,138500,"Departamento"
"314","rpgS6qRjOHrVcFrEroEQrw==","Belgrano",4,2,102,89,419000,"Departamento"
"315","hBaBaDKqbx7bmvimlpwVVg==","Belgrano",4,3,99,99,380000,"Departamento"
"316","/j04icSbgYTj56Ck7LoWkA==","Belgrano",2,1,44,43,165000,"Departamento"
"317","G+n4fXDe89P7wI9zxSh3oA==","Belgrano",2,1,30,30,108000,"Departamento"
"318","CGTGKFst6mcY9rJD0qS6kw==","Paternal",4,1,70,65,139000,"Departamento"
"319","CRCDGEbD8rbouaSOpS6mAQ==","Recoleta",5,2,148,140,440000,"Departamento"
"320","j2yUSQMQJMNHxFULq1QaHQ==","Recoleta",2,1,41,41,130000,"Departamento"
"321","HPeN4RzmvhWz6+Zy1WJQmQ==","Recoleta",2,1,38,36,130000,"Departamento"
"322","Zn58XmJ6Jm8RAo0OH9NsUQ==","Recoleta",3,2,84,76,445000,"Departamento"
"323","8aC6/PWn+i3sosxJannQHQ==","Recoleta",2,1,53,40,170000,"Departamento"
"324","1kV58ZsPWa6325ov8d3V1w==","Recoleta",3,1,69,69,215000,"Departamento"
"325","FEyqgUn8/nEXcvzanbNotQ==","Saavedra",3,2,125,115,359500,"Departamento"
"326","EqyhFk8nbg6l5kVDWiZy7A==","Saavedra",3,1,80,70,239500,"Departamento"
"327","2rRPxEOXhSVQdfrXZH+KFw==","Saavedra",2,1,95,60,168000,"Departamento"
"328","RVocVLh2ntRKuFp20qxadA==","Saavedra",1,1,86,39,206000,"Departamento"
"329","FqoUNGwIivEmzx4pY5I8Ww==","Saavedra",4,2,126,103,282000,"Departamento"
"330","EfjE96IYxOV+/qGhupb+Ag==","Saavedra",3,1,80,70,240000,"Departamento"
"331","VPCK3v31CFi0YOaBvrruzw==","Saavedra",2,1,55,50,168000,"Departamento"
"332","Pu0ld3bhP2GK7ZZGIwbr7A==","Balvanera",2,1,64,64,118000,"Departamento"
"333","fpBMYp/Yz8y4weE/mcHrDg==","Balvanera",2,1,70,50,119000,"Departamento"
"334","3Nk9op3OUQB3F+qKnZHWMQ==","Balvanera",3,1,67,62,140000,"Departamento"
"335","+eS0zslR91WsI1LU8+Qtsg==","Balvanera",2,1,34,34,82000,"Departamento"
"336","PekB/9V4etuzoUKZJf08cQ==","Balvanera",3,1,73,71,100000,"Departamento"
"337","tbuVOZoXx93mNUeqLxw4DQ==","Caballito",2,1,38,35,140000,"Departamento"
"338","FeV/oJ5ViY+J4jizkr5sow==","Caballito",3,1,73,70,200000,"Departamento"
"339","D7CIwqXqr41MtbYLTVAgFg==","Caballito",3,1,45,45,105000,"Departamento"
"340","U8fUO+kxNItcWB+4b5B68Q==","Caballito",4,2,107,99,360000,"Departamento"
"341","RnS4c9kovOjPdCgp0ITSZQ==","Caballito",2,1,38,37,89000,"Departamento"
"342","x9uZ98J4vA3lGCarPlhlvQ==","Caballito",2,1,53,46,115000,"Departamento"
"343","/1H+wHD1mVBQP+LhBOun5w==","Caballito",2,1,40,40,110000,"Departamento"
"344","4cMA/AfabCaGXgaKkWxT4w==","Caballito",1,1,34,28,96000,"Departamento"
"345","JLlWZhnBLtCZtTvPAki8Nw==","Caballito",1,1,38,38,120000,"Departamento"
"346","mAuK+t35CZaEhlb/hTyy4Q==","Caballito",1,1,33,31,89000,"Departamento"
"347","+d2xTyYoabjiltLtO3lCTQ==","Caballito",1,1,41,37,115000,"Departamento"
"348","LEZMQxlWtvaTcxXgh3Kcag==","Caballito",3,1,44,42,125000,"Departamento"
"349","3BOaSYC3eqH/YDkcldT8Qg==","Caballito",1,1,36,36,74000,"Departamento"
"350","Ghbn8Nl5eYcNBFLiyTJC7A==","Monserrat",3,1,76,68,139000,"Departamento"
"351","VqypT1ah4f363lZOd0ciJw==","San Telmo",3,1,79,79,175000,"Departamento"
"352","gNKUDOk5xMXSRO3VV6zpZg==","Colegiales",2,1,44,44,129000,"Departamento"
"353","mdNscM19t3PiDEfYup1nzA==","Barrio Norte",3,1,90,70,215000,"Departamento"
"354","cZQyeBsdgz/c/+pX3hrPPA==","Las Cañitas",3,3,130,130,450000,"Departamento"
"355","KTT/2T1VKlOoEbr0H6Ysxg==","San Nicolás",3,1,75,75,105000,"Departamento"
"356","GTlChGALQrDdAsJ78ZBsRA==","San Nicolás",1,1,36,36,78000,"Departamento"
"357","YiJzQ6pbLdqjYU4+LqBvvQ==","San Nicolás",2,1,50,44,94000,"Departamento"
"358","TUrndAnbbgnkRp5avYw0Kg==","Villa Crespo",3,1,72,65,199000,"Departamento"
"359","U57TtwWkzW71xvZ7Kr6eLA==","Villa Crespo",2,1,54,50,173000,"Departamento"
"360","PCVAF9GAk+lHWrGDGHMRpg==","Villa Crespo",3,2,75,75,160000,"Departamento"
"361","qW3bRWOtgrSF1VcGa3SbIA==","Villa Devoto",3,2,100,70,299000,"Departamento"
"362","g+nQigcDzJMS7JdkEMN0tQ==","Villa Devoto",1,1,45,41,111900,"Departamento"
"363","dAuuj/eOPkq9gi0n0DwgSw==","Villa Devoto",3,1,60,55,140000,"Departamento"
"364","Sx5VZCRcmjT7K4bUsuHN+w==","Villa Devoto",3,1,68,64,120000,"Departamento"
"365","GCJ5ECxokH17swUbLYVppA==","Villa Lugano",3,2,106,96,192900,"Departamento"
"366","1a8R/xAJdcnkgsQqiMTmtQ==","Villa Urquiza",4,2,88,85,318000,"Departamento"
"367","RUnws12GzFV1UCMT/RLesQ==","Villa Urquiza",2,1,60,30,174000,"Departamento"
"368","RGwWNcTcyrpK2kQF0EHdbw==","Villa Urquiza",2,1,58,48,170000,"Departamento"
"369","TbhIlC5xNE6gfyCD5QBDFg==","Villa Urquiza",2,1,50,44,220000,"Departamento"
"370","7MWsMwgG5u1TierecmmOPw==","Villa Urquiza",3,1,54,35,157354,"Departamento"
"371","/oM9WeEbf22uf+NxjGuRsQ==","Villa Urquiza",3,1,60,43,103000,"Departamento"
"372","qXxvADcL2exOLVryI02i6Q==","Parque Patricios",2,1,42,32,70000,"Departamento"
"373","oHKtAt21ozb8OshdyWWmCw==","Parque Avellaneda",1,1,61,27,89000,"Departamento"
"374","yioIzkcDQEGdZUM49fB0/w==","Parque Centenario",3,1,66,56,170000,"Departamento"
"375","nS1zQGh3mz6YpEaJ0CnjHw==","Parque Centenario",2,1,48,41,108286,"Departamento"
"376","OMVc3/qZy7Jl/eKcqAW2VA==","Villa General Mitre",2,1,46,42,99900,"Departamento"
"377","llWnsWKpQe5+enrjEei7iA==","Centro / Microcentro",1,1,34,33,84500,"Departamento"
"378","J6DI3mM1TxjOBuDl/skjkw==","Flores",6,3,140,130,219000,"PH"
"379","R3pYCh29cmEqKKZdhPIx3w==","Floresta",6,3,187,123,240000,"PH"
"380","6u5pzhdPosUcY9q4fUQrbw==","Flores",4,1,110,108,230000,"Casa"
"381","lBA6a/PFgm2YyEakoF4w9g==","Villa Devoto",4,2,173,125,329000,"Casa"
"382","M+K1T8CE5jzkx6QhEydFDw==","Nuñez",1,1,38,33,120000,"Departamento"
"383","L9o7assKoTJGzgX/2ffdUg==","Nuñez",2,1,58,51,235000,"Departamento"
"384","F4xUMJOCL4JfY8Lz7Ge38Q==","Nuñez",3,2,65,59,198000,"Departamento"
"385","baSY1390PQi6+suezm26tQ==","Nuñez",2,1,40,35,120000,"Departamento"
"386","wEs2Msw8+jNtzU9CYpW3bA==","Nuñez",3,2,78,68,295000,"Departamento"
"387","lXMX5fWmVYjuHFPMAQTf6g==","Almagro",2,1,44,44,149500,"Departamento"
"388","tDOtCm+tRY4rJSp7YxplKg==","Palermo",3,1,72,70,220000,"Departamento"
"389","vrKWeJ9wwg0ITV1NDsPfSw==","Palermo",1,1,47,38,157800,"Departamento"
"390","KIee3nNjGB5MO6YRgoWY6Q==","Palermo",2,1,44,39,130000,"Departamento"
"391","6Y4LGI9ZN7SnS9ezJ5XWeg==","Palermo",1,1,40,40,115000,"Departamento"
"392","93vbnoxDO7ZZhTmEpGbjug==","Palermo",2,1,32,27,110000,"Departamento"
"393","tl7A+CNIQS9hzvDL/BZSCA==","Palermo",2,1,70,60,370000,"Departamento"
"394","jVtTyHHYSkg9gW2Eof2uwQ==","Palermo",2,1,70,60,370000,"Departamento"
"395","TMJLTf0PluWvKSFDz3BOWg==","Palermo",1,1,29,29,100000,"Departamento"
"396","MMyeSpQ6iaSXqPMHc2L/9g==","Palermo",3,2,160,146,520000,"Departamento"
"397","DDl6YRoTgxxAG3i10sZlLQ==","Palermo",3,1,60,60,260000,"Departamento"
"398","+C8DuToWvH8L59xhz0oHrA==","Palermo",3,1,79,68,305000,"Departamento"
"399","XknnFe3EJVblE/+XHw4ZAQ==","Palermo",4,2,98,98,260000,"Departamento"
"400","lEIql/JhXpf3guHrrzDkEQ==","Palermo",2,1,70,60,370000,"Departamento"
"401","z4qSnYVylu5d4FfEfZT9yg==","Belgrano",5,2,180,165,420000,"Departamento"
"402","lmfqigd/YIJOD2vralI6AA==","Belgrano",2,1,60,55,144900,"Departamento"
"403","mBvRhbh4ELNRKOYTJb6jTw==","Belgrano",2,1,89,59,285000,"Departamento"
"404","fqFNsJUHK+BZiWPKOUAjJg==","Belgrano",2,1,56,50,260000,"Departamento"
"405","57qmGuH32yGqqJkx5l9LUQ==","Belgrano",3,2,65,59,198000,"Departamento"
"406","7fLGXZWO9GLej7LOJQBBWA==","Belgrano",2,1,45,45,124999,"Departamento"
"407","oHmnGqMEWoZAon26aE0SgQ==","Paternal",2,1,51,46,129000,"Departamento"
"408","P9s9qi/pfe4YHkfpr5VM0A==","Paternal",2,1,50,45,133000,"Departamento"
"409","UrR9n37Vpm1n+DLst3TsbQ==","Recoleta",2,1,43,40,157500,"Departamento"
"410","h8LqWeFJyQpQ/fyNGRwf4Q==","Recoleta",3,1,70,60,192000,"Departamento"
"411","zUCVXIGEO5MXuTxPz0FQmg==","Balvanera",3,1,56,56,117000,"Departamento"
"412","cLsmALi/cM/ZPE5IsCT/TA==","Caballito",2,1,60,51,191911,"Departamento"
"413","Dn9Nc98LmYkfsixNsumOXQ==","Caballito",2,1,40,40,108000,"Departamento"
"414","nYGUPKSJqAmb0QUPy2mvQw==","Caballito",3,2,81,69,289000,"Departamento"
"415","xCHkoX8Jwl9823MnFuKdwg==","Caballito",3,2,131,54,250000,"Departamento"
"416","bykvJys5JMcyjuQJC7Ibyg==","San Telmo",3,1,71,61,149000,"Departamento"
"417","4aBPB6t7XrDYBahT9OCSdA==","Barrio Norte",2,1,62,60,168000,"Departamento"
"418","0voK0O4fzvd/pSWM/Xo55g==","Barrio Norte",3,1,70,60,192000,"Departamento"
"419","pWAxv3WKUQOoorLf+S01Jg==","Barrio Norte",3,1,93,85,340000,"Departamento"
"420","ZEcZV61boBG0UFr5pG2NDg==","Barrio Norte",1,1,30,30,83000,"Departamento"
"421","4+AsKqwhGsYcddJK6bpqqg==","Barrio Norte",3,2,126,78,295000,"Departamento"
"422","k4F5xU1XsAw/a5GETSk0Ng==","San Nicolás",7,2,174,174,230000,"Departamento"
"423","KPtgiI6AQOYbD+0Chp6ZQQ==","San Nicolás",4,2,70,70,165000,"Departamento"
"424","TAhdXNPfWjzfz8Mzo9vdEQ==","Villa Crespo",3,1,60,57,168000,"Departamento"
"425","2MSGEzCqYTVO0aBj76Dc3w==","Villa Crespo",2,1,78,78,185000,"Departamento"
"426","ymK24SK5vrS8rLByHmhNFA==","Puerto Madero",2,1,64,60,345000,"Departamento"
"427","wuVBP3V6ONPLeL08lU4vLA==","Puerto Madero",2,1,57,57,230000,"Departamento"
"428","v8MrME7IReagLzgLBNmRTQ==","Puerto Madero",2,1,79,75,518000,"Departamento"
"429","gxjjz4/443aObDU5WBCeDw==","Villa Urquiza",4,2,100,80,300000,"Departamento"
"430","5W9aP+HwAkq/Nm9YSvORgg==","Villa Urquiza",3,2,65,59,198000,"Departamento"
"431","e3VUwa1MLoj69yR8KdEUnw==","Villa Urquiza",3,1,59,56,200000,"Departamento"
"432","Xs5P4SGJYw51baW76Qa4Lg==","Villa Pueyrredón",2,1,45,41,125000,"Departamento"
"433","6tcAoKw/P5IogH/G1Req+Q==","Almagro",1,1,95,37,95000,"PH"
"434","GKh4mpLv76cYpaX+/bFeog==","Once",1,1,38,35,114000,"Departamento"
"435","FdG1dav7eyP29I59Zzw3Jg==","Abasto",1,1,28,28,99800,"Departamento"
"436","bF6SHCz4x+O6G7B53I0TOw==","Flores",1,1,42,29,104000,"Departamento"
"437","xi0FX2On4jT2Lmy3w6SfJg==","Flores",1,1,39,34,114500,"Departamento"
"438","fvxG2G495Zfzdla2Ca5RnQ==","Nuñez",1,1,29,26,99000,"Departamento"
"439","fpVxFhMIRvgDaEZ4u31u8w==","Nuñez",1,1,36,36,135000,"Departamento"
"440","YIk3qY4MdPBMX5SX6McZfg==","Almagro",1,1,39,32,89000,"Departamento"
"441","JwhGn7+TMJFoxg5Deek3bQ==","Almagro",1,1,28,28,99800,"Departamento"
"442","gmPtbdjtbItwfUqsfwpPGQ==","Palermo",1,1,42,38,120000,"Departamento"
"443","te9YKdF6fN5oPHj4tYZiDg==","Palermo",1,1,35,35,125000,"Departamento"
"444","aChFHqNfDRVsnoDTNg62LA==","Palermo",1,1,33,33,90500,"Departamento"
"445","EdJmk4A2t6BY+YGQECfziQ==","Palermo",1,1,38,34,128500,"Departamento"
"446","608i8kagvIZNSCLeOaB41A==","Palermo",1,1,82,42,350000,"Departamento"
"447","YHsVkor6U4OLviroGBtH9g==","Palermo",1,1,35,30,125000,"Departamento"
"448","l4mwlrOUN8DgTQjdz05pxw==","Palermo",1,1,38,34,130000,"Departamento"
"449","CxuWTDAaru9PXNeNnPT3WQ==","Palermo",1,1,40,38,135000,"Departamento"
"450","RFJs5Fo9jwQLrOkKr18HTA==","Palermo",1,1,35,35,125000,"Departamento"
"451","c2vxCPkaaqvh6ES+PlT7cA==","Palermo",1,1,46,46,149000,"Departamento"
"452","vx8WMrUMDZsD2YoHm5OZMQ==","Palermo",1,1,38,34,128500,"Departamento"
"453","N4Q9kMzpA5NYOz6HUDPwkw==","Palermo",1,1,39,31,105000,"Departamento"
"454","nK5Iac9QMz++Nq8dhtBWIg==","Barracas",1,1,98,90,220000,"Departamento"
"455","u0KC9coSnP9eo1bEhOu8Jg==","Barracas",1,1,83,72,225000,"Departamento"
"456","44+cZR1UKENIyJbymY9EEA==","Barracas",1,1,108,97,250000,"Departamento"
"457","kDff2plirMyJTuM5fIktFw==","Belgrano",1,1,38,35,130000,"Departamento"
"458","DOw0Q1NuyyqIjo2IJajIrQ==","Belgrano",1,1,46,42,143000,"Departamento"
"459","CTOzsUqegHCtz7T8reXnFA==","Belgrano",1,1,52,52,241500,"Departamento"
"460","UPeebmpLKc6OJ5HGZD1oLg==","Congreso",1,1,40,38,87000,"Departamento"
"461","ANM2rfe/hh3PESRhSvZJLw==","Floresta",1,1,38,34,78000,"Departamento"
"462","zvn4cj4mJfB2v4qCCV/gGQ==","Floresta",1,1,58,28,115000,"Departamento"
"463","RK4MD1gUaMTdGTInoRFs5Q==","Recoleta",1,1,60,45,203788,"Departamento"
"464","AJXFj+hTrwNWCNidqNDqGw==","Recoleta",1,1,62,46,211011,"Departamento"
"465","CuLhrGhajKHimU6GoVKmNw==","Recoleta",1,1,54,45,194400,"Departamento"
"466","CeA6LTj6x7xhEdy9DwYOcA==","Recoleta",1,1,30,30,89000,"Departamento"
"467","kXAhjqLLgq1i/e8iaIwTUQ==","Caballito",1,1,42,38,105000,"Departamento"
"468","i7873MIY7ygDOp1ubVccHQ==","Caballito",1,1,50,47,210000,"Departamento"
"469","0USzNxGlOeHyw4pS8dSDMQ==","Chacarita",1,1,34,31,90000,"Departamento"
"470","48f0pKThJdSUOBnrLNdhRQ==","Mataderos",1,1,34,34,78000,"Departamento"
"471","r7z3OlUzqVOXO+f3eijJ1A==","San Telmo",1,1,38,35,95266,"Departamento"
"472","9QptKbrYd7XWCock7nwxlA==","San Telmo",1,1,35,32,85178,"Departamento"
"473","YKG4z7RD5E4Q+grKSNFjNA==","San Telmo",1,1,34,31,93989,"Departamento"
"474","kDCAlUbrI/N9bMSATmYSzQ==","San Telmo",1,1,34,31,95832,"Departamento"
"475","Nx9QcEV9GF1C6727iMzPXw==","San Telmo",1,1,34,31,88372,"Departamento"
"476","OUykoeot5/LoLpfyIVCw/w==","San Telmo",1,1,34,31,93374,"Departamento"
"477","V017BzvtlAvEoIMNAlVpJQ==","San Telmo",1,1,34,31,83370,"Departamento"
"478","JxqQfJghEIVRJNN7WyUzfQ==","San Telmo",1,1,35,32,92479,"Departamento"
"479","ae1j9ia0RwFG+IJbd1AKVg==","San Telmo",1,1,35,32,87341,"Departamento"
"480","kmiBzXLGRoR0F4zWOWI9Bg==","San Telmo",1,1,34,31,95832,"Departamento"
"481","uKwmyeqZOL+va4VVgXwMDw==","San Telmo",1,1,35,32,98428,"Departamento"
"482","ZfMB6bmDeUuyilRi7vcKZA==","San Telmo",1,1,38,35,91602,"Departamento"
"483","3A9nArGDKpSMAXEzOkTs8w==","San Telmo",1,1,38,35,98930,"Departamento"
"484","NOFZGP3kyNi4128c3YSSMw==","San Telmo",1,1,34,31,90040,"Departamento"
"485","vg6AxwnNBgHWxNzdCjqH/g==","San Telmo",1,1,35,32,90766,"Departamento"
"486","kuyMDY5HqsfFxg3seQhLng==","San Telmo",1,1,34,31,90040,"Departamento"
"487","wPqZX+xkd7FuUtcGoFJqiQ==","San Telmo",1,1,34,31,91707,"Departamento"
"488","pY4ltWFLVph7DRSgdTH+tQ==","San Telmo",1,1,34,31,99518,"Departamento"
"489","yIAcw2Pf+iEqbTd0G0p8Tw==","San Telmo",1,1,34,31,99518,"Departamento"
"490","yjQj/9kFL/9G9uYfe77SDA==","San Telmo",1,1,34,31,93374,"Departamento"
"491","sUgh66edBktJfcgn/6h8RQ==","San Telmo",1,1,34,31,88372,"Departamento"
"492","76ga7ezDd7kPcAi1eQHapA==","San Telmo",1,1,38,35,84274,"Departamento"
"493","Ua1S6ojuyC1V8+LYHaG7WA==","San Telmo",1,1,35,32,94192,"Departamento"
"494","Z5VH3DszybR1pp/dtFKxTg==","San Telmo",1,1,35,32,89054,"Departamento"
"495","/ZzunJXyztXXULwqu7JL0g==","San Telmo",1,1,34,31,101360,"Departamento"
"496","fxAY2V42Cu51a682N7ue9A==","San Telmo",1,1,38,35,86106,"Departamento"
"497","0t2npUCkzToTzxgElYLiIw==","San Telmo",1,1,38,35,89770,"Departamento"
"498","ksAZGP/PSc5bY+mvARY8SQ==","San Telmo",1,1,38,35,97098,"Departamento"
"499","I0BqXvu1TUva6bYJ6Ns/2Q==","San Telmo",1,1,35,32,102214,"Departamento"
"500","K3dphEvVgLlLtE8LJRwIKQ==","San Telmo",1,1,34,31,93989,"Departamento"
"501","ab3XheQ8bw1+P0T181aBFQ==","San Telmo",1,1,38,35,100762,"Departamento"
"502","Qmcwx0JC/6NIT2I7mu/4kg==","San Telmo",1,1,34,31,101360,"Departamento"
"503","eU/CwtbxBMLwyK50g602cw==","San Telmo",1,1,35,28,94474,"Departamento"
"504","D77FtYdIwj2RQgZxBMkMqw==","San Telmo",1,1,34,31,97675,"Departamento"
"505","qEoFpDrow03dTAvXPQnUag==","San Telmo",1,1,35,32,85037,"Departamento"
"506","X7K/0O4AExPYMk/MMXM23Q==","San Telmo",1,1,35,32,90857,"Departamento"
"507","j3R/DVE4Od+d1zW2BkrxJA==","San Telmo",1,1,34,31,92146,"Departamento"
"508","t10XGOdrXKsyDJMIOjAIZg==","San Telmo",1,1,34,31,91707,"Departamento"
"509","Gb/exfEtDgDAnnp0gB8zxQ==","San Telmo",1,1,34,31,86705,"Departamento"
"510","owDnRMRpwLqWgHj/3pzDmA==","San Telmo",1,1,34,31,86705,"Departamento"
"511","VYdnW+rv/zv7Fs8v1Fd2qg==","San Telmo",1,1,35,32,95904,"Departamento"
"512","Yq6ZAA3a3wrm7dm+U6FSNA==","San Telmo",1,1,38,35,91602,"Departamento"
"513","QwJlCEHJJXNtvpTUCFCDVA==","San Telmo",1,1,35,29,97192,"Departamento"
"514","bksVUz+ElzcPPKYtEy1cUA==","San Telmo",1,1,35,32,100321,"Departamento"
"515","zA6Htrv303xbM4f9adRsDg==","San Telmo",1,1,35,32,85629,"Departamento"
"516","G7pw7dt0KqEEYSfYQJacGw==","San Telmo",1,1,35,32,83916,"Departamento"
"517","P5/PBonD8gYo8aVQVIqpgA==","San Telmo",1,1,35,32,104106,"Departamento"
"518","aYoN1KZZgFQrcgaQu1j4Zw==","San Telmo",1,1,34,31,81703,"Departamento"
"519","eo79tS951qyigfJjO0tYZg==","San Telmo",1,1,38,35,95809,"Departamento"
"520","ojC4ZBXL6HiwHbOMVPfVUQ==","San Telmo",1,1,35,32,96535,"Departamento"
"521","UDglXJBLvpuKQDwylrWNMA==","San Telmo",1,1,35,32,94642,"Departamento"
"522","HycKHn9Z6wFjZLthHfBFNQ==","San Telmo",1,1,35,28,94474,"Departamento"
"523","XecVKSN/Tac1VXjmPaxTcQ==","Colegiales",1,1,42,36,155000,"Departamento"
"524","PH7BkzgHK2dW604SwXGr/A==","Colegiales",1,1,48,43,141000,"Departamento"
"525","6B4WaMYRWcRVvYkv/EC3uw==","Colegiales",1,1,48,43,141000,"Departamento"
"526","WFNsAN/eiE8MSTdOyR0NaA==","Barrio Norte",1,1,82,42,350000,"Departamento"
"527","XzmfLZZ7tlkSha9+oxq14Q==","Las Cañitas",1,1,48,44,159000,"Departamento"
"528","0+37cN5dRCpSjjIHVrS20A==","San Nicolás",1,1,30,30,110000,"Departamento"
"529","+NwGd1TCzrp3MnDgJTyj9g==","Villa Crespo",1,1,36,33,103300,"Departamento"
"530","LQeIvTciiCT/37K+5gUKVw==","Villa Crespo",1,1,45,43,116000,"Departamento"
"531","Y3CbPesvKXlX/BKkjFI9MQ==","Villa Crespo",1,1,28,28,85000,"Departamento"
"532","43OuEgbhMdl9/PvtymPeAw==","Villa Urquiza",1,1,31,30,89900,"Departamento"
"533","F6M/ber0Vf1Z4db73Syhbw==","Parque Chacabuco",1,1,36,33,95000,"Departamento"
"534","TespK4zB38/SYGFCgMn1FA==","Villa del Parque",1,1,50,50,120000,"Departamento"
"535","Q/j6LRHDEf1WXt15wEhoCA==","Parque Avellaneda",1,1,38,34,78000,"Departamento"
"536","VGL90tuPw1WeoLYMr9yhTw==","Villa Pueyrredón",1,1,41,29,135300,"Departamento"
"537","URXXQ3FZhK7feRJHM94ATg==","Boca",2,1,65,44,115000,"PH"
"538","eQRbZTPFRNfiUC7aAmKL5w==","Nuñez",2,1,64,40,189000,"PH"
"539","Y6Ud44wyqp/nUNl2ILiAPA==","Palermo",2,1,54,42,133000,"PH"
"540","gEiQrbcYR6NKMs341yWbow==","Palermo",2,1,80,60,240000,"PH"
"541","jwv74UDO4eKm+WzrOFTCAg==","Monte Castro",2,1,53,40,118000,"PH"
"542","45/2IrGNNXaOAy5gX0rypA==","Monte Castro",2,1,53,40,118000,"PH"
"543","NS33hlRcBntOjw1MfpYovQ==","Villa Devoto",2,1,65,40,130000,"PH"
"544","ug8m789qL1cBnY163fEipw==","Villa Urquiza",2,1,82,76,280000,"Casa"
"545","iLjGPM8SUcJ46EQ5KGVhhg==","Villa Urquiza",2,2,129,100,284000,"Casa"
"546","n6JTIINmm7NQfDhv9LON1w==","Boedo",2,1,52,49,170000,"Departamento"
"547","2stZDW/T9zlxbQuK40UirA==","Flores",2,1,48,36,89000,"Departamento"
"548","OhLvImbXBOG9+gTGCt5kIw==","Flores",2,1,56,50,130000,"Departamento"
"549","fmZS2oO6JnQhOGa1SSWkCQ==","Flores",2,1,53,50,97000,"Departamento"
"550","mbB/YCSvI0X10ToVOR5FSQ==","Flores",2,2,55,45,180000,"Departamento"
"551","8vps4Ae3K1JfUJGwzC34XA==","Flores",2,2,55,45,170052,"Departamento"
"552","1nHXFLyZzrp+1q/mVJLTEg==","Flores",2,2,55,45,162400,"Departamento"
"553","/g21mVj6PieyZNxcWIYYLQ==","Nuñez",2,1,38,38,128000,"Departamento"
"554","CvOE6g/tGO5ePv9Yx4wAQg==","Almagro",2,1,36,33,105000,"Departamento"
"555","SE1kOLMnmdCcaSDXKj+3IA==","Almagro",2,1,52,50,123000,"Departamento"
